utt_id,seg_id,speaker,type,language,source_wav,audio_path,start_sec,end_sec,duration_sec,rms_dbfs,peak,clip_ratio,silence_ratio,text,keep,qc_reason,split
ive_wonyoung__9294a29c1a__r0039__u040,ive_wonyoung__9294a29c1a__r0039,ive_wonyoung,speech,ko,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/01_raw_wav/ive_wonyoung/ive_wonyoung__9294a29c1a__r0039.wav,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/03_segments/voiced_chunks/ive_wonyoung/ive_wonyoung__9294a29c1a__r0039__u040.wav,470.552,476.936,6.383999999999958,-24.999998092651367,0.7588913440704346,0.0,0.203125,기특했구나라고 생각을 했고 앞으로도 많이 콘서트를 찾아보고 싶은 마음이에요,True,ok,train
ive_wonyoung__9294a29c1a__r0039__u041,ive_wonyoung__9294a29c1a__r0039,ive_wonyoung,speech,ko,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/01_raw_wav/ive_wonyoung/ive_wonyoung__9294a29c1a__r0039.wav,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/03_segments/voiced_chunks/ive_wonyoung/ive_wonyoung__9294a29c1a__r0039__u041.wav,479.5226666666667,491.5226666666667,12.0,-24.999998092651367,0.5884624123573303,0.0,0.08485856905158069,아직 이제 거의 중반부까지는 왔으려나요? 유럽과 남미와 다른 나라들이 남았는데 그래도 꽤 길게 잡혀있었던 미주 투어가 이렇게 마음에 들게 이렇게 행복하게 끝이 나서,True,ok,train
ive_wonyoung__9294a29c1a__r0039__u042,ive_wonyoung__9294a29c1a__r0039,ive_wonyoung,speech,ko,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/01_raw_wav/ive_wonyoung/ive_wonyoung__9294a29c1a__r0039.wav,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/03_segments/voiced_chunks/ive_wonyoung/ive_wonyoung__9294a29c1a__r0039__u042.wav,491.5226666666667,498.26933333333335,6.74666666666667,-25.0,0.6629202961921692,0.0,0.28402366863905326,너무너무 감사하고 행복하답니다 아무튼 이렇게 잘한 우리 다이브,True,ok,train
ive_wonyoung__9294a29c1a__r0039__u043,ive_wonyoung__9294a29c1a__r0039,ive_wonyoung,speech,ko,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/01_raw_wav/ive_wonyoung/ive_wonyoung__9294a29c1a__r0039.wav,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/03_segments/voiced_chunks/ive_wonyoung/ive_wonyoung__9294a29c1a__r0039__u043.wav,498.68,510.68,12.0,-25.0,0.7102062106132507,0.0,0.23128119800332778,"쓰담쓰담, 쓰담쓰담 해주고 싶고요 같이 즐겨줘서 고마운 우리 다이브 그리고 앞으로 올 다이브도 환영하고 그리고 뮤직 투어 동안 너무 고생한다 원영이도 너무 고생 많았어요",True,ok,train
ive_wonyoung__9294a29c1a__r0039__u044,ive_wonyoung__9294a29c1a__r0039,ive_wonyoung,speech,ko,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/01_raw_wav/ive_wonyoung/ive_wonyoung__9294a29c1a__r0039.wav,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/03_segments/voiced_chunks/ive_wonyoung/ive_wonyoung__9294a29c1a__r0039__u044.wav,513.9119999999999,525.9119999999999,12.0,-25.000001907348633,0.6789664030075073,0.0,0.2978369384359401,아무튼 저는 내일 다시 원영으로 돌아갈 예정인데요. 저는 한 달 동안 빅키로 살았었거든요. 너무너무 재밌고 완벽했던 뮤직 투어 끝! The end!,True,ok,train
ive_wonyoung__0ad7fe1fd7__r0040__u000,ive_wonyoung__0ad7fe1fd7__r0040,ive_wonyoung,speech,ko,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/01_raw_wav/ive_wonyoung/ive_wonyoung__0ad7fe1fd7__r0040.wav,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/03_segments/voiced_chunks/ive_wonyoung/ive_wonyoung__0ad7fe1fd7__r0040__u000.wav,0.0,12.0,12.0,-25.0,0.41752514243125916,0.0,0.1913477537437604,안녕! 출근 완료! 언니는 제가 아마 오는지 모를 거예요. 보이세요? 공부하기 있는 예수님이에요. Hey girl!,True,ok,val
ive_wonyoung__0ad7fe1fd7__r0041__u000,ive_wonyoung__0ad7fe1fd7__r0041,ive_wonyoung,speech,ko,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/01_raw_wav/ive_wonyoung/ive_wonyoung__0ad7fe1fd7__r0041.wav,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/03_segments/voiced_chunks/ive_wonyoung/ive_wonyoung__0ad7fe1fd7__r0041__u000.wav,0.0,12.0,12.0,-25.0,0.28460416197776794,0.0,0.06821963394342762,짠! 여러분 제가 하루 중에서 가장 좋아하는 시간이 드디어 왔습니다. 이렇게 메이크업 제품 보는 것만으로도 너무 행복하거든요. 수정해야 되는 상황이 있어서,True,ok,train
ive_wonyoung__0ad7fe1fd7__r0041__u001,ive_wonyoung__0ad7fe1fd7__r0041,ive_wonyoung,speech,ko,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/01_raw_wav/ive_wonyoung/ive_wonyoung__0ad7fe1fd7__r0041.wav,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/03_segments/voiced_chunks/ive_wonyoung/ive_wonyoung__0ad7fe1fd7__r0041__u001.wav,12.0,24.0,12.0,-25.0,0.2809830605983734,0.0,0.06655574043261231,여러분들이랑 겟레디윗미를 하려고 펼쳐봤습니다 제 별명이 있어요 메이크업 선생님이 불러주시는 별명이 있는데 효녀거든요 효녀? 메이크업이 잘 안 무너져요 그래서 효녀 효녀,True,ok,train
ive_wonyoung__0ad7fe1fd7__r0041__u002,ive_wonyoung__0ad7fe1fd7__r0041,ive_wonyoung,speech,ko,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/01_raw_wav/ive_wonyoung/ive_wonyoung__0ad7fe1fd7__r0041.wav,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/03_segments/voiced_chunks/ive_wonyoung/ive_wonyoung__0ad7fe1fd7__r0041__u002.wav,24.0,36.0,12.0,-25.0,0.2969520092010498,0.0,0.10316139767054909,이러시는데 번진 거를 좀 잡아볼게요. 그래서 피부는 이 정도로만 잡아주면 되고 이 많은 컬러 중에 제 픽을 당한 아이는 이 아이입니다. 이렇게 하는 거죠.,True,ok,train
ive_wonyoung__0ad7fe1fd7__r0041__u003,ive_wonyoung__0ad7fe1fd7__r0041,ive_wonyoung,speech,ko,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/01_raw_wav/ive_wonyoung/ive_wonyoung__0ad7fe1fd7__r0041.wav,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/03_segments/voiced_chunks/ive_wonyoung/ive_wonyoung__0ad7fe1fd7__r0041__u003.wav,36.0,48.0,12.0,-25.0,0.3702165186405182,0.0,0.10316139767054909,부담스러우면 안 되잖아요 뚱뚱하고 귀여운 느낌을 줄 수 있어요 헉! 생기있게 러블리한 느낌! 해볼게요! 휴우! 이렇게 사선 방향으로 해줘 볼게요,True,ok,train
ive_wonyoung__0ad7fe1fd7__r0041__u004,ive_wonyoung__0ad7fe1fd7__r0041,ive_wonyoung,speech,ko,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/01_raw_wav/ive_wonyoung/ive_wonyoung__0ad7fe1fd7__r0041.wav,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/03_segments/voiced_chunks/ive_wonyoung/ive_wonyoung__0ad7fe1fd7__r0041__u004.wav,48.0,60.0,12.0,-25.0,0.3572969436645508,0.0,0.08652246256239601,원래 입술 색이 되게 진해가지고 립스틱이나 립 틴트를 따로 바르지 않고 생입술에다가 립 플럼퍼만 바르는 게 제 취향이 되었습니다. 진 애정템. 완전 백...,True,ok,train
ive_wonyoung__0ad7fe1fd7__r0041__u005,ive_wonyoung__0ad7fe1fd7__r0041,ive_wonyoung,speech,ko,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/01_raw_wav/ive_wonyoung/ive_wonyoung__0ad7fe1fd7__r0041.wav,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/03_segments/voiced_chunks/ive_wonyoung/ive_wonyoung__0ad7fe1fd7__r0041__u005.wav,60.0,72.0,12.0,-25.0,0.38143137097358704,0.0,0.2096505823627288,100% 글로시파에요 보이나요? 제 약간 루틴 같은 걸 말씀드리면 전 진짜 바로 씻는,True,ok,val
ive_wonyoung__0ad7fe1fd7__r0041__u006,ive_wonyoung__0ad7fe1fd7__r0041,ive_wonyoung,speech,ko,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/01_raw_wav/ive_wonyoung/ive_wonyoung__0ad7fe1fd7__r0041.wav,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/03_segments/voiced_chunks/ive_wonyoung/ive_wonyoung__0ad7fe1fd7__r0041__u006.wav,72.0,84.0,12.0,-25.0,0.3190385103225708,0.0,0.13311148086522462,멤버에요 식구 기절 여러분들이 궁금해 하실 숙소 잠꾸러기 와 일찍 일어나는 새를 알려드리겠습니다 잠꾸러기 는 저구요 전 12시까지 쉰,True,ok,train
ive_wonyoung__0ad7fe1fd7__r0041__u007,ive_wonyoung__0ad7fe1fd7__r0041,ive_wonyoung,speech,ko,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/01_raw_wav/ive_wonyoung/ive_wonyoung__0ad7fe1fd7__r0041.wav,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/03_segments/voiced_chunks/ive_wonyoung/ive_wonyoung__0ad7fe1fd7__r0041__u007.wav,84.0,96.0,12.0,-25.000001907348633,0.2814730107784271,0.0,0.11647254575707154,맨날은 꼭 자줘야 되는데 멤버들이 생각보다 너무 아침형 인간들인 거예요 대신 저는 잠이 많지만 지각 같은 거나 꼭 흔들어서 껴야 된다 그런 건 아니에요 저는 시간,True,ok,train
ive_wonyoung__0ad7fe1fd7__r0041__u008,ive_wonyoung__0ad7fe1fd7__r0041,ive_wonyoung,speech,ko,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/01_raw_wav/ive_wonyoung/ive_wonyoung__0ad7fe1fd7__r0041.wav,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/03_segments/voiced_chunks/ive_wonyoung/ive_wonyoung__0ad7fe1fd7__r0041__u008.wav,96.0,108.0,12.0,-25.000001907348633,0.39161548018455505,0.0,0.13643926788685523,맞춰서 알람 잘 듣고 일어납니다 유진 언니가 한때는 진짜 알람도 못 들었거든요 잘 듣더라고요 그래서 놀랐어요 내심 속으로 성장했다 우리 모두 전 레슨 다녀오겠습니다,True,ok,train
ive_yujin__732ad088c7__r0042__u000,ive_yujin__732ad088c7__r0042,ive_yujin,song,ko,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/02_vocals/uvr5/03_dereverb/ive_yujin__732ad088c7__r0042/ive_yujin__732ad088c7__r0042__dereverb.wav,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/03_segments/voiced_chunks/ive_yujin/ive_yujin__732ad088c7__r0042__u000.wav,11.341333333333335,21.682666666666666,10.341333333333331,-24.999998092651367,0.2729871869087219,0.0,0.1969111969111969,첫눈 오는 이런 오후에 너에게 전화 걸 수만 있다면 기쁠 텐데,True,ok,train
ive_yujin__732ad088c7__r0042__u002,ive_yujin__732ad088c7__r0042,ive_yujin,song,ko,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/02_vocals/uvr5/03_dereverb/ive_yujin__732ad088c7__r0042/ive_yujin__732ad088c7__r0042__dereverb.wav,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/03_segments/voiced_chunks/ive_yujin/ive_yujin__732ad088c7__r0042__u002.wav,34.30666666666667,46.30666666666667,12.0,-25.0,0.2529752254486084,0.0,0.06156405990016639,바보같은 난 아무 말 못해 말해줘 메리 메리 크리스마스 안녕 잘 지내는 거지,True,ok,train
ive_yujin__732ad088c7__r0042__u003,ive_yujin__732ad088c7__r0042,ive_yujin,song,ko,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/02_vocals/uvr5/03_dereverb/ive_yujin__732ad088c7__r0042/ive_yujin__732ad088c7__r0042__dereverb.wav,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/03_segments/voiced_chunks/ive_yujin/ive_yujin__732ad088c7__r0042__u003.wav,46.30666666666667,58.30666666666667,12.0,-25.000001907348633,0.2795168459415436,0.0,0.13477537437603992,멍든 가슴이 다 덮여지게 될까 잘해주지 못해 가득가득했던 그 크리스마스,True,ok,train
ive_yujin__732ad088c7__r0042__u004,ive_yujin__732ad088c7__r0042,ive_yujin,song,ko,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/02_vocals/uvr5/03_dereverb/ive_yujin__732ad088c7__r0042/ive_yujin__732ad088c7__r0042__dereverb.wav,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/03_segments/voiced_chunks/ive_yujin/ive_yujin__732ad088c7__r0042__u004.wav,100.81333333333333,112.81333333333333,12.0,-25.000001907348633,0.2918608486652374,0.0,0.22129783693843594,너도 오늘만은 기억하고 있겠지 벌써 만난지도 4년이 됐어 우리 그때보다 변한 건,True,ok,train
ive_yujin__732ad088c7__r0042__u005,ive_yujin__732ad088c7__r0042,ive_yujin,song,ko,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/02_vocals/uvr5/03_dereverb/ive_yujin__732ad088c7__r0042/ive_yujin__732ad088c7__r0042__dereverb.wav,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/03_segments/voiced_chunks/ive_yujin/ive_yujin__732ad088c7__r0042__u005.wav,112.81333333333333,124.81333333333333,12.0,-25.000001907348633,0.2627604007720947,0.0,0.1896838602329451,다음 영상에서 만나요.,True,ok,val
ive_yujin__732ad088c7__r0042__u006,ive_yujin__732ad088c7__r0042,ive_yujin,song,ko,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/02_vocals/uvr5/03_dereverb/ive_yujin__732ad088c7__r0042/ive_yujin__732ad088c7__r0042__dereverb.wav,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/03_segments/voiced_chunks/ive_yujin/ive_yujin__732ad088c7__r0042__u006.wav,124.81333333333333,136.81333333333333,12.0,-25.0,0.2639200687408447,0.0,0.1480865224625624,스웨터도 입혀줄 거야 항상 포근했던 네 마음과 어울려 날 생각하면 정말 좋겠어,True,ok,val
ive_yujin__732ad088c7__r0042__u007,ive_yujin__732ad088c7__r0042,ive_yujin,song,ko,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/02_vocals/uvr5/03_dereverb/ive_yujin__732ad088c7__r0042/ive_yujin__732ad088c7__r0042__dereverb.wav,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/03_segments/voiced_chunks/ive_yujin/ive_yujin__732ad088c7__r0042__u007.wav,136.81333333333333,143.83733333333333,7.024000000000001,-25.0,0.3253767788410187,0.0,0.33238636363636365,거리에 함께 나온 연인들,True,ok,train
ive_yujin__732ad088c7__r0042__u008,ive_yujin__732ad088c7__r0042,ive_yujin,song,ko,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/02_vocals/uvr5/03_dereverb/ive_yujin__732ad088c7__r0042/ive_yujin__732ad088c7__r0042__dereverb.wav,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/03_segments/voiced_chunks/ive_yujin/ive_yujin__732ad088c7__r0042__u008.wav,161.52800000000002,169.97066666666666,8.44266666666664,-25.000001907348633,0.8683885931968689,0.0,0.16548463356973994,Thank you for watching.,True,ok,train
ive_yujin__732ad088c7__r0042__u009,ive_yujin__732ad088c7__r0042,ive_yujin,song,ko,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/02_vocals/uvr5/03_dereverb/ive_yujin__732ad088c7__r0042/ive_yujin__732ad088c7__r0042__dereverb.wav,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/03_segments/voiced_chunks/ive_yujin/ive_yujin__732ad088c7__r0042__u009.wav,170.5306666666667,177.79999999999998,7.269333333333293,-25.0,0.45321357250213623,0.0,0.18956043956043955,나를 잃고 나의 몸을 잃고,True,ok,train
ive_yujin__732ad088c7__r0042__u010,ive_yujin__732ad088c7__r0042,ive_yujin,song,ko,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/02_vocals/uvr5/03_dereverb/ive_yujin__732ad088c7__r0042/ive_yujin__732ad088c7__r0042__dereverb.wav,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/03_segments/voiced_chunks/ive_yujin/ive_yujin__732ad088c7__r0042__u010.wav,216.09866666666667,228.09866666666667,12.0,-25.0,0.30102697014808655,0.0,0.21797004991680533,워친 계속 바라보며 난 웨이틴 네가 다가오기만을 바래 어서 내게 와 날 데려가 제발,True,ok,train
ive_yujin__732ad088c7__r0042__u011,ive_yujin__732ad088c7__r0042,ive_yujin,song,ko,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/02_vocals/uvr5/03_dereverb/ive_yujin__732ad088c7__r0042/ive_yujin__732ad088c7__r0042__dereverb.wav,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/03_segments/voiced_chunks/ive_yujin/ive_yujin__732ad088c7__r0042__u011.wav,228.09866666666667,240.09866666666667,12.0,-25.0,0.2824423313140869,0.0,0.12312811980033278,드리미는 무릎만 더 나갔기를 Prayin' 가슴 저리면 난 기도해 저 하늘에 이렇게 두 손을 모아서 이,True,ok,train
ive_yujin__732ad088c7__r0042__u012,ive_yujin__732ad088c7__r0042,ive_yujin,song,ko,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/02_vocals/uvr5/03_dereverb/ive_yujin__732ad088c7__r0042/ive_yujin__732ad088c7__r0042__dereverb.wav,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/03_segments/voiced_chunks/ive_yujin/ive_yujin__732ad088c7__r0042__u012.wav,240.09866666666667,252.09866666666667,12.0,-25.000001907348633,0.32046496868133545,0.0,0.08319467554076539,이런 적이 없는데 내 가슴이 두근두근 두근대고 몇 번 본 적 없는데 네 모습이 자꾸 꿈에 나와 차근차근,True,ok,train
ive_yujin__732ad088c7__r0042__u013,ive_yujin__732ad088c7__r0042,ive_yujin,song,ko,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/02_vocals/uvr5/03_dereverb/ive_yujin__732ad088c7__r0042/ive_yujin__732ad088c7__r0042__dereverb.wav,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/03_segments/voiced_chunks/ive_yujin/ive_yujin__732ad088c7__r0042__u013.wav,252.09866666666667,264.09866666666665,11.999999999999972,-25.0,0.34871095418930054,0.0,0.16333333333333333,사랑하려 하는데 네가 또 내 앞에만 나타나면 사랑한다고 말해버릴 것만 같아 Please leave,True,ok,train
ive_yujin__732ad088c7__r0042__u014,ive_yujin__732ad088c7__r0042,ive_yujin,song,ko,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/02_vocals/uvr5/03_dereverb/ive_yujin__732ad088c7__r0042/ive_yujin__732ad088c7__r0042__dereverb.wav,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/03_segments/voiced_chunks/ive_yujin/ive_yujin__732ad088c7__r0042__u014.wav,264.09866666666665,276.09866666666665,12.0,-25.0,0.26163503527641296,0.0,0.1264559068219634,너무 생각하면 미치겠어 네가 너무너무 갖고 싶어서 Make me your,True,ok,val
ive_yujin__732ad088c7__r0042__u015,ive_yujin__732ad088c7__r0042,ive_yujin,song,ko,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/02_vocals/uvr5/03_dereverb/ive_yujin__732ad088c7__r0042/ive_yujin__732ad088c7__r0042__dereverb.wav,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/03_segments/voiced_chunks/ive_yujin/ive_yujin__732ad088c7__r0042__u015.wav,276.09866666666665,287.4746666666667,11.376000000000033,-25.0,0.26015952229499817,0.0,0.13181019332161686,나의 사랑을 너에게 줄게 절대 후회하지 않게 해줄게,True,ok,train
ive_yujin__292ef59999__r0043__u000,ive_yujin__292ef59999__r0043,ive_yujin,song,ko,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/02_vocals/uvr5/03_dereverb/ive_yujin__292ef59999__r0043/ive_yujin__292ef59999__r0043__dereverb.wav,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/03_segments/voiced_chunks/ive_yujin/ive_yujin__292ef59999__r0043__u000.wav,15.330666666666668,27.330666666666666,11.999999999999998,-25.0,0.3445689380168915,0.0,0.13477537437603992,"I was a ghost, I was alone 두어진 길 속에 Given the throne, I didn't know How to be",True,ok,train
ive_yujin__292ef59999__r0043__u001,ive_yujin__292ef59999__r0043,ive_yujin,song,ko,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/02_vocals/uvr5/03_dereverb/ive_yujin__292ef59999__r0043/ive_yujin__292ef59999__r0043__dereverb.wav,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/03_segments/voiced_chunks/ive_yujin/ive_yujin__292ef59999__r0043__u001.wav,27.330666666666666,39.330666666666666,12.0,-25.0,0.3271749019622803,0.0,0.06988352745424292,"I was the queen that I meant to be I let you lie, try to play the size But I couldn't find my place Could I probably",True,ok,train
ive_yujin__292ef59999__r0043__u002,ive_yujin__292ef59999__r0043,ive_yujin,song,ko,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/02_vocals/uvr5/03_dereverb/ive_yujin__292ef59999__r0043/ive_yujin__292ef59999__r0043__dereverb.wav,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/03_segments/voiced_chunks/ive_yujin/ive_yujin__292ef59999__r0043__u002.wav,39.330666666666666,50.504000000000005,11.17333333333334,-24.999998092651367,0.405974417924881,0.0,0.22361359570661896,because i've got to work but now that's how i'm getting paid,True,ok,train
ive_yujin__7d977c0ac5__r0044__u000,ive_yujin__7d977c0ac5__r0044,ive_yujin,song,ko,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/02_vocals/uvr5/03_dereverb/ive_yujin__7d977c0ac5__r0044/ive_yujin__7d977c0ac5__r0044__dereverb.wav,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/03_segments/voiced_chunks/ive_yujin/ive_yujin__7d977c0ac5__r0044__u000.wav,0.09866666666666668,12.098666666666666,12.0,-25.0,0.2020616978406906,0.0,0.09151414309484193,"Patina aquí, chicantería aquí Tu gata quiere maquín, mi gata acaba de saquí Quiero una cadena que me arruine toda la hue...",True,ok,train
ive_yujin__7d977c0ac5__r0044__u001,ive_yujin__7d977c0ac5__r0044,ive_yujin,song,ko,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/02_vocals/uvr5/03_dereverb/ive_yujin__7d977c0ac5__r0044/ive_yujin__7d977c0ac5__r0044__dereverb.wav,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/03_segments/voiced_chunks/ive_yujin/ive_yujin__7d977c0ac5__r0044__u001.wav,12.098666666666666,24.098666666666666,12.0,-25.0,0.23795510828495026,0.0,0.09983361064891846,"Como Julio en los 70 Un billete, dos billetes En una tienda de billetes La más dura que le mete En Nueva York patinando paloja",True,ok,train
ive_yujin__7d977c0ac5__r0044__u002,ive_yujin__7d977c0ac5__r0044,ive_yujin,song,ko,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/02_vocals/uvr5/03_dereverb/ive_yujin__7d977c0ac5__r0044/ive_yujin__7d977c0ac5__r0044__dereverb.wav,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/03_segments/voiced_chunks/ive_yujin/ive_yujin__7d977c0ac5__r0044__u002.wav,24.098666666666666,36.09866666666667,12.0,-25.0,0.2516997754573822,0.0,0.17304492512479203,¡Suscríbete al canal!,True,ok,train
ive_yujin__7d977c0ac5__r0044__u003,ive_yujin__7d977c0ac5__r0044,ive_yujin,song,ko,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/02_vocals/uvr5/03_dereverb/ive_yujin__7d977c0ac5__r0044/ive_yujin__7d977c0ac5__r0044__dereverb.wav,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/03_segments/voiced_chunks/ive_yujin/ive_yujin__7d977c0ac5__r0044__u003.wav,36.09866666666667,48.09866666666667,12.0,-25.0,0.20817506313323975,0.0,0.15806988352745424,"Mike Dean. Rosa, sin tarjeta, se la mando a tu gata, te la tengo con roleta, no hizo falta ser anotado, la azúcar a la mamita.",True,ok,train
ive_yujin__7d977c0ac5__r0044__u004,ive_yujin__7d977c0ac5__r0044,ive_yujin,song,ko,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/02_vocals/uvr5/03_dereverb/ive_yujin__7d977c0ac5__r0044/ive_yujin__7d977c0ac5__r0044__dereverb.wav,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/03_segments/voiced_chunks/ive_yujin/ive_yujin__7d977c0ac5__r0044__u004.wav,48.09866666666667,60.09866666666667,12.0,-25.0,0.21984143555164337,0.0,0.11980033277870217,"Todo sin recibo, leo pentagramas pero no lo escribo, es de Coinsante Tribeca, un ramo de flores azules no se seca, patino aquí, chicantería aquí, patino aquí.",True,ok,train
ive_yujin__7d977c0ac5__r0044__u005,ive_yujin__7d977c0ac5__r0044,ive_yujin,song,ko,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/02_vocals/uvr5/03_dereverb/ive_yujin__7d977c0ac5__r0044/ive_yujin__7d977c0ac5__r0044__dereverb.wav,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/03_segments/voiced_chunks/ive_yujin/ive_yujin__7d977c0ac5__r0044__u005.wav,60.09866666666667,67.144,7.045333333333339,-25.000001907348633,0.23375019431114197,0.0,0.13031161473087818,치킨짜리 야키 파티 나키 치킨짜리 야키 두가 따게라 물키 미가 땅가와 썩기,True,ok,train
ive_yujin__f0d4dba14d__r0045__u000,ive_yujin__f0d4dba14d__r0045,ive_yujin,speech,ko,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/01_raw_wav/ive_yujin/ive_yujin__f0d4dba14d__r0045.wav,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/03_segments/voiced_chunks/ive_yujin/ive_yujin__f0d4dba14d__r0045__u000.wav,0.0,12.0,12.0,-25.0,0.3039228916168213,0.0,0.0,제가 볼링을 하러 왔어요. 엄청 그 볼링이 볼링이 되게 철가시가 붙어있고 그래서 저 공으로 가을 언니한테 던져가지고 가을 언니가,True,ok,train
